Episode,Return
1361,176.66666666666666
1362,176.11111111111111
1363,177.22222222222223
1364,178.88888888888889
1365,180.88888888888889
1366,180.88888888888889
1367,182.66666666666666
1368,178.44444444444446
1369,176.77777777777777
1370,176.33333333333334
1371,177.0
1372,174.88888888888889
1373,174.0
1374,174.0
1375,175.22222222222223
1376,174.44444444444446
1377,178.66666666666666
1378,179.55555555555554
1379,179.11111111111111
1380,176.44444444444446
1381,177.66666666666666
1382,177.0
1383,176.44444444444446
1384,176.44444444444446
1385,177.22222222222223
1386,177.66666666666666
1387,176.22222222222223
1388,177.11111111111111
1389,179.0
1390,178.0
1391,177.66666666666666
1392,178.22222222222223
1393,177.11111111111111
1394,175.55555555555554
1395,175.55555555555554
1396,176.88888888888889
1397,176.88888888888889
1398,177.22222222222223
1399,175.66666666666666
1400,177.55555555555554
1401,175.88888888888889
1402,177.0
1403,178.0
1404,177.66666666666666
1405,178.11111111111111
1406,178.11111111111111
1407,178.55555555555554
1408,182.0
1409,182.0
1410,183.66666666666666
1411,183.66666666666666
1412,182.22222222222223
1413,181.88888888888889
1414,179.66666666666666
1415,178.77777777777777
1416,176.33333333333334
1417,172.88888888888889
1418,171.11111111111111
1419,170.22222222222223
1420,169.77777777777777
1421,171.77777777777777
1422,172.44444444444446
1423,174.66666666666666
1424,175.11111111111111
1425,177.55555555555554
1426,178.77777777777777
1427,180.11111111111111
1428,178.77777777777777
1429,179.22222222222223
1430,179.22222222222223
1431,178.66666666666666
1432,176.44444444444446
1433,176.44444444444446
1434,175.11111111111111
1435,175.22222222222223
1436,175.66666666666666
1437,176.55555555555554
1438,176.55555555555554
1439,176.11111111111111
1440,175.77777777777777
1441,178.44444444444446
1442,178.22222222222223
1443,178.66666666666666
1444,177.55555555555554
1445,177.55555555555554
1446,178.22222222222223
1447,177.77777777777777
1448,177.77777777777777
1449,178.66666666666666
1450,178.66666666666666
1451,178.44444444444446
1452,179.33333333333334
1453,182.0
1454,182.0
1455,182.66666666666666
1456,181.88888888888889
1457,181.11111111111111
1458,177.88888888888889
1459,177.11111111111111
1460,176.11111111111111
1461,175.55555555555554
1462,173.55555555555554
1463,173.0
1464,173.0
1465,174.22222222222223
1466,175.44444444444446
1467,177.22222222222223
1468,176.44444444444446
1469,178.33333333333334
1470,177.66666666666666
1471,180.22222222222223
1472,180.77777777777777
1473,177.55555555555554
1474,175.22222222222223
1475,175.22222222222223
1476,175.44444444444446
1477,177.0
1478,177.0
1479,177.66666666666666
1480,177.66666666666666
1481,177.66666666666666
1482,180.88888888888889
1483,181.66666666666666
1484,181.66666666666666
1485,181.77777777777777
1486,181.33333333333334
1487,180.11111111111111
1488,179.0
1489,178.11111111111111
1490,175.22222222222223
1491,175.22222222222223
1492,176.77777777777777
1493,176.77777777777777
1494,174.77777777777777
1495,175.0
1496,176.22222222222223
1497,177.11111111111111
1498,178.0
1499,180.88888888888889
1500,180.88888888888889
1501,180.88888888888889
1502,180.88888888888889
1503,182.22222222222223
1504,182.44444444444446
1505,182.44444444444446
1506,183.22222222222223
1507,183.22222222222223
1508,181.44444444444446
1509,181.44444444444446
1510,178.55555555555554
1511,177.22222222222223
1512,177.0
1513,176.55555555555554
1514,175.44444444444446
1515,175.44444444444446
1516,174.66666666666666
1517,176.44444444444446
1518,173.55555555555554
1519,176.44444444444446
1520,176.55555555555554
1521,178.22222222222223
1522,178.66666666666666
1523,178.44444444444446
1524,178.44444444444446
1525,178.77777777777777
1526,177.22222222222223
1527,180.11111111111111
1528,180.11111111111111
1529,181.33333333333334
1530,178.88888888888889
1531,178.44444444444446
1532,179.77777777777777
1533,179.77777777777777
1534,180.22222222222223
1535,180.0
1536,180.0
1537,179.33333333333334
1538,177.77777777777777
1539,178.77777777777777
1540,177.77777777777777
1541,174.88888888888889
1542,174.88888888888889
1543,174.88888888888889
1544,176.11111111111111
1545,176.0
1546,175.44444444444446
1547,177.0
1548,178.33333333333334
1549,179.77777777777777
1550,181.55555555555554
1551,181.11111111111111
1552,180.55555555555554
1553,180.11111111111111
1554,180.22222222222223
1555,180.33333333333334
1556,179.88888888888889
1557,178.11111111111111
1558,178.11111111111111
1559,178.88888888888889
1560,178.33333333333334
1561,178.44444444444446
1562,179.11111111111111
1563,179.11111111111111
1564,180.11111111111111
1565,180.11111111111111
1566,182.33333333333334
1567,181.88888888888889
1568,180.66666666666666
1569,181.66666666666666
1570,181.22222222222223
1571,180.33333333333334
1572,179.55555555555554
1573,177.66666666666666
1574,178.11111111111111
1575,177.22222222222223
1576,176.44444444444446
1577,177.55555555555554
1578,176.33333333333334
1579,177.22222222222223
1580,176.55555555555554
1581,177.33333333333334
1582,179.33333333333334
1583,178.22222222222223
1584,179.11111111111111
1585,179.66666666666666
1586,180.11111111111111
1587,180.88888888888889
1588,180.88888888888889
1589,182.77777777777777
1590,182.77777777777777
1591,182.77777777777777
1592,183.0
1593,182.55555555555554
1594,182.33333333333334
1595,180.77777777777777
1596,180.11111111111111
1597,179.66666666666666
1598,179.66666666666666
1599,178.33333333333334
1600,178.33333333333334
1601,179.22222222222223
1602,177.11111111111111
1603,178.0
1604,179.11111111111111
1605,180.22222222222223
1606,179.66666666666666
1607,178.55555555555554
1608,179.88888888888889
1609,178.66666666666666
1610,175.88888888888889
1611,177.77777777777777
1612,177.77777777777777
1613,177.0
1614,174.22222222222223
1615,175.22222222222223
1616,176.33333333333334
1617,176.33333333333334
1618,177.22222222222223
1619,179.55555555555554
1620,179.77777777777777
1621,178.22222222222223
1622,179.0
1623,181.33333333333334
1624,181.33333333333334
1625,178.88888888888889
1626,178.88888888888889
1627,179.22222222222223
1628,178.44444444444446
1629,178.88888888888889
1630,179.66666666666666
1631,178.33333333333334
1632,178.77777777777777
1633,178.33333333333334
1634,180.0
1635,180.0
1636,180.0
1637,180.77777777777777
1638,180.33333333333334
1639,181.11111111111111
1640,182.44444444444446
1641,182.44444444444446
1642,182.88888888888889
1643,183.33333333333334
1644,183.33333333333334
1645,183.33333333333334
1646,182.77777777777777
1647,182.11111111111111
1648,182.11111111111111
1649,182.55555555555554
1650,181.77777777777777
1651,181.77777777777777
1652,181.22222222222223
1653,180.0
1654,179.33333333333334
1655,180.33333333333334
1656,181.11111111111111
1657,181.11111111111111
1658,180.22222222222223
1659,181.0
1660,180.55555555555554
1661,180.22222222222223
1662,178.44444444444446
1663,179.11111111111111
1664,178.44444444444446
1665,178.0
1666,176.66666666666666
1667,177.55555555555554
1668,175.55555555555554
1669,176.0
1670,177.22222222222223
1671,180.22222222222223
1672,180.22222222222223
1673,178.44444444444446
1674,179.22222222222223
1675,180.55555555555554
1676,180.11111111111111
1677,182.11111111111111
1678,180.88888888888889
1679,180.88888888888889
1680,180.55555555555554
1681,180.11111111111111
1682,181.77777777777777
1683,180.22222222222223
1684,180.22222222222223
1685,180.66666666666666
1686,178.11111111111111
1687,179.33333333333334
1688,179.33333333333334
1689,178.77777777777777
1690,179.22222222222223
1691,179.33333333333334
1692,180.88888888888889
1693,179.22222222222223
1694,179.22222222222223
1695,181.0
1696,179.66666666666666
1697,179.66666666666666
1698,179.77777777777777
1699,179.77777777777777
1700,178.33333333333334
1701,178.33333333333334
1702,178.22222222222223
1703,176.11111111111111
1704,175.44444444444446
1705,173.22222222222223
1706,173.22222222222223
1707,172.0
1708,172.0
1709,172.11111111111111
1710,171.88888888888889
1711,173.11111111111111
1712,173.66666666666666
1713,173.11111111111111
1714,176.22222222222223
1715,173.66666666666666
1716,174.88888888888889
1717,174.88888888888889
1718,172.44444444444446
1719,172.66666666666666
1720,171.77777777777777
1721,173.33333333333334
1722,171.77777777777777
1723,170.22222222222223
1724,172.77777777777777
1725,173.11111111111111
1726,173.11111111111111
1727,173.22222222222223
1728,171.55555555555554
1729,172.44444444444446
1730,171.66666666666666
1731,172.11111111111111
1732,172.33333333333334
1733,171.88888888888889
1734,172.33333333333334
1735,171.88888888888889
1736,173.66666666666666
1737,174.55555555555554
1738,174.22222222222223
1739,174.55555555555554
1740,177.66666666666666
1741,178.88888888888889
1742,177.11111111111111
1743,176.77777777777777
1744,176.33333333333334
1745,177.22222222222223
1746,176.88888888888889
1747,175.55555555555554
1748,174.66666666666666
1749,174.66666666666666
1750,174.88888888888889
1751,176.44444444444446
1752,176.77777777777777
1753,176.55555555555554
1754,177.0
1755,178.11111111111111
1756,179.11111111111111
1757,180.0
1758,178.33333333333334
1759,178.66666666666666
1760,179.0
1761,178.55555555555554
1762,178.77777777777777
1763,180.0
1764,179.0
1765,178.88888888888889
1766,179.33333333333334
1767,179.77777777777777
1768,179.44444444444446
1769,178.77777777777777
1770,178.11111111111111
1771,177.0
1772,176.55555555555554
1773,177.55555555555554
1774,177.44444444444446
1775,176.22222222222223
1776,177.44444444444446
1777,177.0
1778,178.0
1779,179.11111111111111
1780,181.11111111111111
1781,179.77777777777777
1782,178.55555555555554
1783,179.22222222222223
1784,180.0
1785,180.0
1786,180.77777777777777
1787,180.33333333333334
1788,178.77777777777777
1789,178.77777777777777
1790,180.11111111111111
1791,181.33333333333334
1792,182.11111111111111
1793,181.33333333333334
1794,181.33333333333334
1795,181.33333333333334
1796,181.77777777777777
1797,181.77777777777777
1798,180.0
1799,180.44444444444446
1800,180.44444444444446
1801,179.55555555555554
1802,180.77777777777777
1803,180.77777777777777
1804,180.33333333333334
1805,178.11111111111111
1806,179.0
1807,180.77777777777777
1808,179.55555555555554
1809,179.55555555555554
1810,179.88888888888889
1811,179.22222222222223
1812,179.22222222222223
1813,179.66666666666666
1814,181.88888888888889
1815,182.55555555555554
1816,182.55555555555554
1817,183.77777777777777
1818,183.77777777777777
1819,184.33333333333334
1820,184.55555555555554
1821,183.11111111111111
1822,181.0
1823,179.77777777777777
1824,179.55555555555554
1825,179.55555555555554
1826,178.11111111111111
1827,178.11111111111111
1828,175.44444444444446
1829,174.88888888888889
1830,175.33333333333334
1831,177.44444444444446
1832,178.22222222222223
1833,178.44444444444446
1834,178.44444444444446
1835,179.44444444444446
1836,175.88888888888889
1837,178.55555555555554
1838,177.88888888888889
1839,178.88888888888889
1840,178.88888888888889
1841,179.33333333333334
1842,177.44444444444446
1843,177.44444444444446
1844,177.88888888888889
1845,179.0
1846,176.44444444444446
1847,176.33333333333334
1848,175.0
1849,174.55555555555554
1850,174.11111111111111
1851,176.0
1852,176.0
1853,175.66666666666666
1854,176.33333333333334
1855,178.88888888888889
1856,178.55555555555554
1857,178.88888888888889
1858,179.33333333333334
1859,179.33333333333334
1860,179.33333333333334
1861,178.11111111111111
1862,178.0
1863,179.33333333333334
1864,178.0
1865,179.33333333333334
1866,180.33333333333334
1867,180.33333333333334
1868,180.77777777777777
1869,179.55555555555554
1870,179.0
1871,177.33333333333334
1872,177.33333333333334
1873,177.77777777777777
1874,178.55555555555554
1875,177.77777777777777
1876,175.0
1877,174.55555555555554
1878,175.0
1879,176.77777777777777
1880,176.88888888888889
1881,176.0
1882,175.55555555555554
1883,175.55555555555554
1884,176.0
1885,178.77777777777777
1886,178.66666666666666
1887,178.66666666666666
1888,177.77777777777777
1889,179.77777777777777
1890,179.77777777777777
1891,181.11111111111111
1892,181.11111111111111
1893,180.66666666666666
1894,180.66666666666666
1895,181.22222222222223
1896,182.0
1897,181.77777777777777
1898,181.33333333333334
1899,182.66666666666666
1900,182.66666666666666
1901,182.33333333333334
1902,183.11111111111111
1903,183.11111111111111
1904,183.11111111111111
1905,182.77777777777777
1906,183.11111111111111
1907,182.66666666666666
1908,182.22222222222223
1909,182.22222222222223
1910,180.88888888888889
1911,179.66666666666666
1912,179.66666666666666
1913,177.88888888888889
1914,178.22222222222223
1915,176.66666666666666
1916,177.55555555555554
1917,177.33333333333334
1918,176.88888888888889
1919,176.77777777777777
1920,176.77777777777777
1921,175.22222222222223
1922,175.44444444444446
1923,175.44444444444446
1924,177.0
1925,175.33333333333334
1926,173.0
1927,173.44444444444446
1928,174.0
1929,175.22222222222223
1930,176.77777777777777
1931,177.88888888888889
1932,177.88888888888889
1933,178.22222222222223
1934,175.66666666666666
1935,177.44444444444446
1936,177.0
1937,176.44444444444446
1938,176.44444444444446
1939,175.11111111111111
1940,172.77777777777777
1941,172.77777777777777
1942,172.33333333333334
1943,175.77777777777777
1944,177.0
1945,177.0
1946,178.77777777777777
1947,176.55555555555554
1948,176.22222222222223
1949,178.11111111111111
1950,177.66666666666666
1951,178.55555555555554
1952,179.33333333333334
1953,178.11111111111111
1954,177.33333333333334
1955,175.0
1956,177.22222222222223
1957,177.66666666666666
1958,177.22222222222223
1959,176.44444444444446
1960,176.0
1961,174.77777777777777
1962,175.0
1963,176.22222222222223
1964,177.0
1965,176.55555555555554
1966,177.33333333333334
1967,178.22222222222223
1968,178.33333333333334
1969,178.33333333333334
1970,179.55555555555554
1971,179.33333333333334
1972,179.33333333333334
1973,180.55555555555554
1974,181.0
1975,181.0
1976,181.44444444444446
1977,182.55555555555554
1978,182.22222222222223
1979,180.44444444444446
1980,181.66666666666666
1981,181.66666666666666
1982,180.77777777777777
1983,180.77777777777777
1984,180.77777777777777
1985,180.77777777777777
1986,180.77777777777777
1987,181.55555555555554
1988,182.44444444444446
1989,182.44444444444446
1990,182.44444444444446
1991,182.0
1992,181.44444444444446
1993,181.44444444444446
1994,181.44444444444446
1995,180.44444444444446
1996,180.28571428571428
1997,178.4
1998,180.66666666666666
1999,176.0
