,Episode,Return,Step
644,644,-223.87899418311895,344.2913454716074
645,645,-238.49109476480706,352.3622109244467
646,646,-225.24198528832636,338.325989832002
647,647,-218.71778675949372,333.59339084880185
648,648,-195.34600808354435,313.5340517639217
649,649,-186.6114072751899,303.8806465875295
650,650,-190.4502665476709,304.59258192877655
651,651,-174.1052398929038,293.8333237358989
652,652,-150.99471590361344,276.549991362309
653,653,-143.5952443132521,269.29499222607814
654,654,-125.83571988192688,257.26549300347034
655,655,-126.35214789373418,257.2389437031233
656,656,-119.71693310436076,253.61504933281097
657,657,-114.44523979392469,251.55354439952987
658,658,-115.4007158145322,254.7981899595769
659,659,-102.96064423307898,244.3183709636192
660,660,-86.56457980977109,231.7865338672573
661,661,-113.30812182879397,250.00788048053158
662,662,-94.37730964591458,234.10709243247842
663,663,-75.63957868132313,218.59638318923058
664,664,-69.97562081319083,214.23674487030752
665,665,-57.77805873187175,203.91307038327676
666,666,-50.70025285868458,198.3217633449491
667,667,-64.93022757281612,206.9895870104542
668,668,-62.037204815534515,205.39062830940875
669,669,-68.83348433398106,211.25156547846788
670,670,-59.25013590058296,204.5264089306211
671,671,-58.82512231052467,202.973768037559
672,672,-65.2426100794722,212.07639123380312
673,673,-49.11834907152499,198.9687521104228
674,674,-51.40651416437249,200.67187689938052
675,675,-37.36586274793524,188.9046892094425
676,676,-35.32927647314172,187.51422028849825
677,677,-35.79634882582754,189.56279825964845
678,678,-29.61671394324479,184.50651843368362
679,679,-17.25504254892031,174.55586659031528
680,680,-5.829538294028284,166.00027993128376
681,681,1.4534155353745426,159.60025193815537
682,682,8.308073981837087,153.74022674433982
683,683,7.777266583653378,153.96620406990584
684,684,14.399539925288039,147.46958366291526
685,685,7.259585932759237,152.12262529662374
686,686,1.4336273394833148,156.71036276696134
687,687,7.290264605534982,151.43932649026522
688,688,14.961238144981483,145.3953938412387
689,689,25.665114330483334,137.25585445711485
690,690,31.998602897435,133.63026901140336
691,691,37.7987426076915,129.26724211026303
692,692,37.618868346922355,131.24051789923672
693,693,44.456981512230115,126.41646610931305
694,694,45.211283361007105,124.97481949838175
695,695,45.190155024906396,124.97733754854357
696,696,42.471139522415754,126.17960379368922
697,697,41.42402557017418,125.96164341432029
698,698,42.481623013156764,125.76547907288825
699,699,46.03346071184109,121.98893116559942
700,700,49.83011464065698,119.39003804903948
701,701,41.047103176591285,125.75103424413552
702,702,35.94239285893216,132.07593081972198
703,703,31.848153573038942,131.86833773774978
704,704,31.263338215735047,133.2815039639748
705,705,26.637004394161544,136.55335356757735
706,706,36.37330395474539,128.2980182108196
707,707,46.735973559270846,119.96821638973765
708,708,52.56237620334376,116.47139475076389
709,709,56.50613858300938,113.02425527568751
710,710,63.45552472470844,106.72182974811876
711,711,67.6099722522376,101.84964677330689
712,712,74.14897502701383,97.4646820959762
713,713,70.53407752431245,101.31821388637857
714,714,73.98066977188121,97.7863924977407
715,715,77.78260279469309,93.40775324796664
716,716,72.50434251522378,96.86697792316997
717,717,79.45390826370141,91.08028013085298
718,718,67.90851743733127,99.97225211776768
719,719,72.61766569359814,96.47502690599092
720,720,81.55589912423832,89.82752421539183
721,721,83.50030921181448,89.74477179385266
722,722,77.65027829063304,96.4702946144674
723,723,84.78525046156973,91.22326515302066
724,724,87.30672541541276,88.3009386377186
725,725,92.67605287387148,83.47084477394674
726,726,94.30844758648433,82.72376029655206
727,727,87.5776028278359,85.85138426689684
728,728,87.81984254505231,85.56624584020716
729,729,89.63785829054707,83.80962125618645
730,730,93.57407246149236,80.82865913056781
731,731,97.01666521534312,78.64579321751103
732,732,97.91499869380881,77.48121389575994
733,733,94.62349882442793,78.93309250618395
734,734,96.96114894198513,76.33978325556556
735,735,103.1650340477866,71.70580493000901
736,736,101.24853064300794,71.83522443700811
737,737,101.32367757870715,71.2517019933073
738,738,105.69130982083644,67.42653179397657
739,739,110.1221788387528,64.1838786145789
740,740,109.80996095487752,64.16549075312102
741,741,113.32896485938977,62.44894167780892
742,742,116.6960683734508,59.90404751002802
743,743,117.32646153610573,58.91364275902522
744,744,110.99381538249514,63.3222784831227
745,745,108.99443384424562,63.99005063481043
746,746,106.39499045982106,65.09104557132939
747,747,112.35549141383895,60.88194101419645
748,748,114.51994227245504,59.293746912776804
749,749,111.56794804520953,59.76437222149912
750,750,111.51115324068857,60.18793499934921
751,751,106.86003791661972,65.56914149941429
752,752,102.77403412495774,69.01222734947285
753,753,108.79663071246196,64.31100461452557
754,754,111.51696764121576,63.17990415307301
755,755,113.66527087709419,62.26191373776571
756,756,116.99874378938478,59.435722363989136
757,757,113.5988694104463,63.49215012759022
758,758,106.43898246940168,67.6429351148312
759,759,106.99508422246151,66.07864160334809
760,760,107.29557580021536,65.57077744301328
761,761,106.76601822019383,68.21369969871196
762,762,105.48941639817446,70.69232972884078
763,763,103.44047475835701,72.7230967559567
764,764,108.69642728252131,68.75078708036104
765,765,101.32678455426918,72.57570837232494
766,766,106.29410609884226,69.01813753509245
767,767,110.06469548895804,66.4163237815832
768,768,112.85822594006223,64.57469140342488
769,769,117.272403346056,60.817222263082385
770,770,112.2451630114504,63.83550003677415
771,771,111.12064671030535,64.55195003309673
772,772,113.00858203927481,62.69675502978706
773,773,117.90772383534733,59.22707952680835
774,774,119.9169514518126,57.404371574127524
775,775,121.62525630663134,55.86393441671477
776,776,117.46273067596822,60.17754097504329
777,777,119.4164576083714,57.859786877538966
778,778,122.87481184753426,55.373808189785066
779,779,126.78733066278085,52.23642737080656
780,780,128.20859759650276,50.61278463372591
781,781,122.18773783685248,53.651506170353315
782,782,123.06896405316722,52.68635555331798
783,783,122.4620676478505,52.21771999798618
784,784,116.31586088306545,55.49594799818756
785,785,119.0842747947589,54.1463531983688
786,786,122.67584731528301,51.93171787853193
787,787,125.2082625837547,49.93854609067874
788,788,129.18743632537922,47.94469148161087
789,789,126.3686926928413,48.85022233344978
790,790,125.83182342355715,49.9652001001048
791,791,123.94864108120144,50.66868009009432
792,792,124.5537769730813,50.001812081084886
793,793,127.09839927577318,48.701630872976395
794,794,129.18855934819584,48.23146778567875
795,795,132.26970341337625,46.80832100711088
796,796,136.44273307203864,44.02748890639979
797,797,137.89845976483477,43.224740015759814
798,798,135.2086137883513,45.00226601418383
799,799,135.58775240951618,45.00203941276545
800,800,137.22897716856457,43.9018354714889
801,801,138.4060794517081,42.81165192434001
802,802,137.3654715065373,43.53048673190601
803,803,139.12892435588356,42.57743805871541
804,804,138.2160319202952,43.219694252843865
805,805,137.39442872826567,43.597724827559475
806,806,138.0549858554391,43.23795234480353
807,807,139.1494872698952,42.21415711032318
808,808,142.63453854290566,39.89274139929086
809,809,142.5710846886151,40.10346725936178
810,810,145.51397621975357,37.8931205334256
811,811,142.1625785977782,40.20380848008305
812,812,143.8463207380004,39.083427632074745
813,813,143.66168866420034,38.875084868867276
814,814,139.69551979778032,41.68757638198055
815,815,125.92596781800229,50.918818743782495
816,816,128.83337103620207,48.92693686940425
817,817,130.25003393258186,48.034243182463825
818,818,131.72503053932365,46.530818864217444
819,819,132.25252748539128,46.077736977795695
820,820,127.52727473685216,48.969963280016124
821,821,128.07454726316695,48.07296695201451
822,822,128.26709253685024,47.86567025681306
823,823,129.04038328316523,47.27910323113176
824,824,124.4363449548487,51.25119290801858
825,825,123.89271045936383,50.92607361721672
826,826,127.30343941342744,48.63346625549505
827,827,127.3730954720847,47.97011962994554
828,828,130.93578592487623,45.97310766695099
829,829,130.2422073323886,46.27579690025589
830,830,134.41798659914974,43.8482172102303
831,831,135.27618793923477,42.96339548920727
832,832,136.14856914531128,42.267055940286546
833,833,134.13371223078016,44.6403503462579
834,834,137.42034100770215,42.37631531163211
835,835,139.67830690693194,41.3386837804689
836,836,138.41047621623875,41.904815402422
837,837,139.36942859461487,40.9143338621798
838,838,139.9324857351534,40.32290047596182
839,839,137.63923716163805,41.19061042836564
840,840,134.37531344547423,42.171549385529076
841,841,139.2377821009268,39.15439444697617
842,842,141.01400389083412,38.03895500227855
843,843,141.4126035017507,38.135059502050694
844,844,139.67134315157563,38.921553551845626
845,845,135.90420883641806,40.229398196661066
846,846,138.71378795277627,38.80645837699496
847,847,137.04240915749864,40.025812539295465
848,848,138.33816824174878,39.22323128536591
849,849,133.7043514175739,41.60090815682932
850,850,131.2339162758165,42.64081734114639
851,851,134.51052464823485,40.87673560703175
852,852,136.45947218341138,39.289062046328574
853,853,135.31352496507023,40.06015584169572
854,854,136.3821724685632,39.85414025752615
855,855,138.04395522170688,38.66872623177353
856,856,137.5395596995362,39.60185360859618
857,857,136.88560372958258,40.24166824773656
858,858,135.09704335662434,41.317501422962906
859,859,136.7873390209619,40.28575128066662
860,860,139.3086051188657,38.857176152599955
861,861,142.27774460697913,36.77145853733996
862,862,142.7499701462812,36.59431268360596
863,863,133.8749731316531,41.33488141524537
864,864,136.2874758184878,39.801393273720834
865,865,138.85872823663902,38.321253946348754
866,866,138.87285541297513,37.88912855171388
867,867,139.08556987167762,37.60021569654249
868,868,139.97701288450986,37.440194126888244
869,869,142.87931159605887,35.49617471419942
870,870,141.091380436453,36.54655724277948
871,871,139.38224239280768,37.19190151850153
872,872,138.4440181535269,37.37271136665138
873,873,135.8996163381742,38.93544022998624
874,874,130.20965470435678,41.941896206987614
875,875,130.3886892339211,41.84770658628886
876,876,133.449820310529,40.06293592765997
877,877,134.0048382794761,39.75664233489397
878,878,128.10435445152848,42.98097810140457
879,879,128.09391900637564,42.68288029126411
880,880,128.28452710573808,43.114592262137705
881,881,128.45607439516428,43.403133035923936
882,882,129.41046695564785,42.36281973233154
883,883,131.76942026008305,40.92653775909838
884,884,134.19247823407474,39.63388398318854
885,885,135.27323041066725,38.97049558486968
886,886,131.0459073696005,41.37344602638271
887,887,131.84131663264046,40.83610142374444
888,888,135.0571849693764,39.052491281369996
889,889,133.65146647243878,40.147242153232995
890,890,135.4863198251949,38.932517937909694
891,891,130.6376878426754,42.13926614411873
892,892,132.37391905840786,41.12533952970685
893,893,133.83652715256707,40.112805576736164
894,894,135.75287443731037,38.80152501906255
895,895,135.47758699357934,38.9213725171563
896,896,139.22982829422142,36.62923526544067
897,897,142.00684546479928,35.366311738896606
898,898,139.60616091831935,36.729680565006944
899,899,139.74554482648742,36.65671250850625
900,900,136.57099034383867,37.89104125765563
901,901,130.0138913094548,41.401937131890065
902,902,134.01250217850932,39.16174341870106
903,903,138.0112519606584,36.845569076830955
904,904,139.61012676459256,35.66101216914786
905,905,141.6491140881333,34.59491095223307
906,906,142.38420267931997,34.33541985700977
907,907,140.24578241138798,35.40187787130879
908,908,130.62120417024917,39.66169008417791
909,909,134.45908375322426,37.69552107576012
910,910,133.21317537790185,38.32596896818411
911,911,132.89185784011167,38.293372071365695
912,912,133.2026720561005,38.06403486422913
913,913,136.28240485049045,36.35763137780622
914,914,130.7541643654414,39.0218682400256
915,915,133.17874792889725,37.819681416023045
916,916,131.56087313600753,38.73771327442074
917,917,131.80478582240679,38.46394194697867
918,918,131.1243072401661,38.517547752280805
919,919,126.1118765161495,41.165792977052725
920,920,127.80068886453455,40.04921367934745
921,921,131.9206199780811,38.04429231141271
922,922,131.728557980273,38.43986308027144
923,923,131.2557021822457,38.6958767722443
924,924,128.43013196402114,40.52628909501986
925,925,128.68711876761904,40.673660185517875
926,926,127.31840689085713,41.70629416696609
927,927,124.08656620177142,43.135664750269484
928,928,125.67790958159428,42.72209827524254
929,929,129.51011862343486,40.64988844771828
930,930,132.4591067610914,38.884899602946454
931,931,135.31319608498225,37.39640964265181
932,932,139.081876476484,35.356768678386636
933,933,139.8736888288356,34.82109181054797
934,934,142.78631994595204,33.23898262949317
935,935,139.10768795135684,34.81508436654386
936,936,131.69691915622116,38.33357592988947
937,937,133.52722724059905,37.40021833690052
938,938,133.07450451653915,37.66019650321047
939,939,132.56705406488524,37.994176852889424
940,940,136.0103486583967,36.59475916760048
941,941,136.80931379255705,36.23528325084043
942,942,134.42838241330134,37.61175492575639
943,943,132.0855441719712,39.45057943318075
944,944,132.57698975477408,39.30552148986267
945,945,135.01929077929665,37.874969340876405
946,946,129.317361701367,40.48747240678876
947,947,132.6856255312303,38.73872516610988
948,948,135.01706297810728,37.464852649498894
949,949,131.91535668029655,39.118367384549
950,950,132.0238210122669,38.9065306460941
951,951,131.0214389110402,39.71587758148469
952,952,133.11929501993617,38.844289823336226
953,953,133.40736551794257,38.8598608410026
954,954,132.76662896614832,39.173874756902336
955,955,134.18996606953348,38.5564872812121
956,956,133.27096946258013,39.10083855309089
957,957,135.3438725163221,37.8907546977818
958,958,135.50948526468989,37.80167922800362
959,959,126.7585367382209,42.52151130520326
960,960,125.9826830643988,42.86936017468294
961,961,121.38441475795892,44.982424157214645
962,962,123.64597328216303,43.88418174149318
963,963,126.68137595394671,41.995763567343865
964,964,124.91323835855204,43.29618721060948
965,965,127.92191452269684,41.56656848954854
966,966,126.22972307042716,42.80991164059368
967,967,129.70675076338443,40.928920476534316
968,968,133.236075687046,38.83602842888089
969,969,127.9124681183414,41.652425585992795
970,970,126.82122130650725,42.087183027393515
971,971,130.83909917585652,39.67846472465416
972,972,134.95518925827088,37.310618252188746
973,973,138.95967033244378,35.07955642696987
974,974,138.86370329919941,35.17160078427288
975,975,140.67733296927946,33.85444070584559
976,976,136.60959967235152,35.86899663526103
977,977,138.84863970511637,34.78209697173492
978,978,140.86377573460473,33.60388727456143
979,979,142.37739816114427,32.54349854710529
980,980,145.13965834502986,31.089148692394758
981,981,144.72569251052687,31.480233823155285
982,982,147.6531232594742,29.932210440839754
983,983,148.8878109335268,29.63898939675578
984,984,145.79902984017411,31.5750904570802
985,985,148.11912685615673,30.417581411372183
986,986,147.40721417054104,30.775823270234962
987,987,144.36649275348694,32.19824094321147
988,988,147.32984347813826,30.97841684889032
989,989,146.69685913032444,31.18057516400129
990,990,148.22717321729198,30.362517647601162
991,991,151.9044558955628,28.326265882841046
992,992,154.8140103060065,26.793639294556943
993,993,155.73260927540588,25.91427536510125
994,994,154.85934834786528,26.222847828591124
995,995,157.97341351307875,24.50056304573201
996,996,159.0760721617709,23.75050674115881
997,997,160.6684649455938,22.975456067042927
998,998,161.80161845103441,22.377910460338633
999,999,161.02145660593098,22.54011941430477
